"govTrack_id","full_name","lastName","middleName","firstName","chamber","party","partyName","state","govTrack_desc","govTrack_ideology","govTrack_leadership","propublica_url","proPub_sponsoredBills","proPub_cosponsoredBills","proPub_votesAgainstParty","proPub_missedVotes","twitter_url","user_id","name","screen_name","location","description","url","verified","statuses_count","followers_count","friends_count","favourites_count","listed_count","account_created_at","account_lang","profile_url","profile_expanded_url","profile_image_url","profile_banner_url","profile_background_url","n_obs_timeline","n_obs_origContent","prop_origContent","earliest_status","latest_status","mean_favCount_OC","median_favCount_OC","stdDev_favCount_OC","mean_rtCount_OC","median_rtCount_OC","stdDev_rtCount_OC"
412668,"Thom Tillis","Tillis","","Thom","Senate","R"," Republican"," N.C."," moderate Republican follower",0.771317347445,0.100307132655,"https://projects.propublica.org/represent/members/T000476-thom-tillis",12,173,"0.6%","3.3%","https://twitter.com/senthomtillis",2964174789,"Senator Thom Tillis","SenThomTillis","Washington, D.C.","Official Twitter account of North Carolina U.S. Senator Thom Tillis.","https://t.co/mLVkKiULqh",TRUE,3134,49439,4602,859,1125,"2015-01-06 14:22:18","en","https://t.co/mLVkKiULqh","http://tillis.senate.gov","http://pbs.twimg.com/profile_images/748878588896768000/sjSP8Rlt_400x400.jpg","https://pbs.twimg.com/profile_banners/2964174789/1513621335","http://abs.twimg.com/images/themes/theme1/bg.png",3130,1688,0.539297124600639,"2015-01-06 21:02:54","2018-02-16 20:47:19",54.4739336492891,11,521.267798615825,21.292654028436,8,119.692833081166
400408,"Patrick J. Toomey","Toomey","J.","Patrick","Senate","R"," Republican"," Pa."," rank-and-file Republican",0.731646524694,0.54638816056,"https://projects.propublica.org/represent/members/T000461-patrick-j-toomey",14,73,"3.7%","3.6%","https://twitter.com/SenToomey",221162525,"Senator Pat Toomey","SenToomey","","Official Twitter account for Pat Toomey. Husband. Father. U.S. Senator for Pennsylvania.","http://t.co/7dKjJ0xolY",TRUE,4218,109652,1072,229,2523,"2010-11-29 22:32:09","en","http://t.co/7dKjJ0xolY","http://toomey.senate.gov","http://pbs.twimg.com/profile_images/574930402214727683/gDu5VqMP_400x400.jpeg","https://pbs.twimg.com/profile_banners/221162525/1434047453","http://pbs.twimg.com/profile_background_images/194804115/2011-01-19_18-12-09_156.33.75.103.jpg",3198,2762,0.863664790494059,"2012-10-17 19:54:08","2018-02-16 16:14:05",27.9974656046343,4,181.73989176484,14.4637943519189,7,44.2918315869012
400413,"Tom Udall","Udall","","Tom","Senate","D"," Democrat"," N.M."," rank-and-file Democrat",0.292847871723,0.48120823435,"https://projects.propublica.org/represent/members/U000039-tom-udall",32,202,"7.6%","1.1%","https://twitter.com/SenatorTomUdall",60828944,"Tom Udall","SenatorTomUdall","Santa Fe and Washington","United States Senator from New Mexico.","http://t.co/ETWpVFzOcZ",TRUE,4935,143489,340,17,2014,"2009-07-28 06:10:29","en","http://t.co/ETWpVFzOcZ","http://tomudall.senate.gov","http://pbs.twimg.com/profile_images/847475846944182272/HKMEaecM_400x400.jpg","https://pbs.twimg.com/profile_banners/60828944/1447107599","http://pbs.twimg.com/profile_background_images/450688930128474112/40v9oB3O.jpeg",3202,1898,0.592754528419738,"2014-09-11 16:27:33","2018-02-17 17:40:08",125.099578503688,15,500.159947099931,67.5553213909378,8,403.699281005126
400415,"Chris Van Hollen","Van Hollen","","Chris","Senate","D"," Democrat"," Md."," moderate Democratic follower",0.18494116631,0.114613100706,"https://projects.propublica.org/represent/members/V000128-chris-van-hollen",12,259,"4.2%","1.1%","https://twitter.com/ChrisVanHollen",18137749,"Chris Van Hollen","ChrisVanHollen","Maryland, USA","U.S. Senator for Maryland","https://t.co/TrgkGknGmN",TRUE,3485,117040,482,563,1977,"2008-12-15 15:00:29","en","https://t.co/TrgkGknGmN","http://www.vanhollen.senate.gov","http://pbs.twimg.com/profile_images/943708990449618944/0XSZE4Et_400x400.jpg","https://pbs.twimg.com/profile_banners/18137749/1513832760","http://abs.twimg.com/images/themes/theme1/bg.png",3226,1951,0.604773713577185,"2012-07-11 13:57:31","2018-02-16 21:32:12",116.213736545361,15,497.562169738416,66.9538698103537,23,230.896406839576
412321,"Mark Warner","Warner","","Mark","Senate","D"," Democrat"," Va."," centrist Democrat",0.396212258046,0.548405333537,"https://projects.propublica.org/represent/members/W000805-mark-warner",28,138,"12.4%","1.9%","https://twitter.com/MarkWarner",7429102,"Mark Warner","MarkWarner","Virginia","Serving Virginia in the US Senate. Vice Chairman, Intel Committee. Dad, Husband, Budget Wonk. Previous: Serial entrepreneur, business guy, 69th Governor of Va","https://t.co/sIM9jRW0rP",TRUE,6755,371613,18011,1014,4193,"2007-07-12 14:03:33","en","https://t.co/sIM9jRW0rP","http://warner.senate.gov","http://pbs.twimg.com/profile_images/944243549922582528/DyFwGriJ_400x400.jpg","https://pbs.twimg.com/profile_banners/7429102/1473719645","http://pbs.twimg.com/profile_background_images/7703423/twitterbg.jpg",3212,1668,0.519302615193026,"2014-07-02 13:56:10","2018-02-18 23:59:09",463.026978417266,28,1990.55677683788,199.685851318945,18,877.857339736855
412542,"Elizabeth Warren","Warren","","Elizabeth","Senate","D"," Democrat"," Mass."," progressive Democrat",0.0436026871332,0.650966931595,"https://projects.propublica.org/represent/members/W000817-elizabeth-warren",46,385,"18.3%","0.0%","https://twitter.com/SenWarren",970207298,"Elizabeth Warren","SenWarren","","Official twitter account of Senator Elizabeth Warren of Massachusetts.","http://t.co/wsbNrrUt",TRUE,2859,4187757,261,8,13856,"2012-11-25 15:14:27","en","http://t.co/wsbNrrUt","http://warren.senate.gov","http://pbs.twimg.com/profile_images/722044174799777792/bXaodRhx_400x400.jpg",NA,"http://abs.twimg.com/images/themes/theme1/bg.png",2859,2259,0.790136411332634,"2013-01-23 14:20:16","2018-02-14 23:48:13",5961.89420097388,1800,13338.5786763537,2189.59141212926,713,4938.49602988045
412247,"Sheldon Whitehouse","Whitehouse","","Sheldon","Senate","D"," Democrat"," R.I."," progressive Democrat",0.0784977432454,0.489389746482,"https://projects.propublica.org/represent/members/W000802-sheldon-whitehouse",26,291,"4.5%","0.8%","https://twitter.com/SenWhitehouse",242555999,"Sheldon Whitehouse","SenWhitehouse","Rhode Island","U.S. Senator from Rhode Island, the Ocean State.","http://t.co/z6NYBzbPgY",TRUE,7872,232250,1667,68,2620,"2011-01-25 01:52:03","en","http://t.co/z6NYBzbPgY","http://whitehouse.senate.gov/","http://pbs.twimg.com/profile_images/378800000051321410/55ff7ed4f6264c8eec19a81a66be6bb0_400x400.png","https://pbs.twimg.com/profile_banners/242555999/1401396404","http://pbs.twimg.com/profile_background_images/224586505/twitter_bckrd3.jpg",3235,1564,0.483462132921175,"2017-02-22 23:08:04","2018-02-18 21:15:04",572.079283887468,163.5,4024.03295633041,302.617647058824,74,2369.89115420084
400432,"Roger Wicker","Wicker","","Roger","Senate","R"," Republican"," Miss."," rank-and-file Republican",0.813028215783,0.628986517004,"https://projects.propublica.org/represent/members/W000437-roger-wicker",33,171,"1.1%","0.3%","https://twitter.com/SenatorWicker",264219447,"Senator Roger Wicker","SenatorWicker","Mississippi & Washington, DC","U.S. Senator for Mississippi. Please visit my website for updates.","https://t.co/iD8pcNybj9",TRUE,3874,57175,308,460,1556,"2011-03-11 14:59:01","en","https://t.co/iD8pcNybj9","http://wicker.senate.gov","http://pbs.twimg.com/profile_images/694231794602872832/UdbuYlbe_400x400.jpg","https://pbs.twimg.com/profile_banners/264219447/1402419137","http://pbs.twimg.com/profile_background_images/344918034408689250/3fa9dbbeddc76d097210a3b6b7bd0b4e.jpeg",3210,2719,0.847040498442368,"2013-01-15 16:57:45","2018-02-16 16:09:25",13.8881941890401,4,164.202216555215,7.25597646193453,4,38.1888333230392
300100,"Ron Wyden","Wyden","","Ron","Senate","D"," Democrat"," Ore."," moderate Democratic leader",0.189800553352,0.824839964323,"https://projects.propublica.org/represent/members/W000779-ron-wyden",54,249,"10.3%","0.3%","https://twitter.com/RonWyden",250188760,"Ron Wyden","RonWyden","Oregon","U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for updates from my staff. Instagram: https://t.co/a6CyBjcD79","https://t.co/PeDrcHcuFw",TRUE,5992,391157,398,59,3441,"2011-02-10 16:08:15","en","https://t.co/PeDrcHcuFw","http://wyden.senate.gov","http://pbs.twimg.com/profile_images/847448688448294912/zobeO8dK_400x400.jpg","https://pbs.twimg.com/profile_banners/250188760/1398198071","http://pbs.twimg.com/profile_background_images/537502357/bg.jpg",3238,2118,0.654107473749228,"2015-11-22 20:57:05","2018-02-17 16:33:28",589.859301227573,172,2123.25707233386,350.90179414542,69,2857.16971348314
412428,"Todd Young","Young","","Todd","Senate","R"," Republican"," Ind."," centrist Republican follower ",0.612677952609,0.244408562143,"https://projects.propublica.org/represent/members/Y000064-todd-young",19,121,"1.1%","0.6%","https://twitter.com/SenToddYoung",234128524,"Senator Todd Young","SenToddYoung","Indiana","I proudly serve Hoosier families in the U.S. Senate. Contact my office at (202) 224-5623 for assistance. You can also visit our website for additional info.","https://t.co/IhAAMvhCKv",TRUE,3671,33977,507,188,1224,"2011-01-04 22:35:16","en","https://t.co/IhAAMvhCKv","http://Young.Senate.Gov","http://pbs.twimg.com/profile_images/839534166727360514/sm9KrCLP_400x400.jpg","https://pbs.twimg.com/profile_banners/234128524/1489001889","http://pbs.twimg.com/profile_background_images/714833883624312833/3Z3lVir2.jpg",3204,2337,0.72940074906367,"2011-08-01 14:53:44","2018-02-18 19:35:16",10.8121523320496,1,68.6578103404905,5.07744972186564,2,22.343969850919
