"govTrack_id","full_name","chamber","party","state","bin","govTrack_desc","govTrack_ideology","proPub_votesAgainstParty","user_id","name","screen_name","location","description","statuses_count","followers_count","friends_count","favourites_count","verified","account_created_at","profile_expanded_url","profile_image_url"
"x412293","Ben Ray Lujan","House","D","N.M.",18," rank-and-file Democrat",0.366578424105,"4.6%","x19318314","Ben Ray Lujan","repbenraylujan","","Proudly Representing New Mexico’s 3rd Congressional District. @EnergyCommerce Committee, and Member of @HispanicCaucus. Follows, replies & RTs ≠ endorsement.",1653,16790,692,85,TRUE,"2009-01-22 01:00:32","http://www.lujan.house.gov","http://pbs.twimg.com/profile_images/730866698241343491/H0jxDdR4_normal.jpg"
"x412576","Joaquin Castro","House","D","Texas",18," rank-and-file Democrat",0.370928953182,"6.6%","x231510077","Joaquin Castro","JoaquinCastrotx","San Antonio, Texas","Texas Congressman, Member of the House Foreign Affairs and House Intelligence Committees",10457,99424,1204,3083,TRUE,"2010-12-28 18:41:02","http://castro.house.gov","http://pbs.twimg.com/profile_images/1268126174/Joaquin_Castro_in_2008_normal.jpg"
"x412647","Kathleen Rice","House","D","N.Y.",18," moderate Democratic follower",0.3716417992,"7.6%","x2970462034","Kathleen Rice","RepKathleenRice","Long Island, NY","U.S. Representative for #NY04 (Long Island). Former Nassau County DA. Tweets from Kathleen are signed -kr",2244,25650,1047,1,TRUE,"2015-01-09 21:18:27","http://kathleenrice.house.gov","http://pbs.twimg.com/profile_images/755805100094984192/dxloSyzZ_normal.jpg"
"x412632","Seth Moulton","House","D","Mass.",18," moderate Democratic leader",0.37172322759,"6.8%","x248495200","Seth Moulton","sethmoulton","Salem, MA","Congressman for #MA6. Let's bring a new generation of leadership to Washington.

All Tweets are my own.",8732,125515,2119,3894,TRUE,"2011-02-07 03:35:59","","http://pbs.twimg.com/profile_images/530114548854845440/ceX1JfaZ_normal.png"
"x412632","Seth Moulton","House","D","Mass.",18," moderate Democratic leader",0.37172322759,"6.8%","x3091316093","TeamMoulton","teammoulton","Salem, MA ","The Office of Congressman Seth Moulton (D-MA)",3782,7081,3142,3617,TRUE,"2015-03-13 14:26:54","https://moulton.house.gov/","http://pbs.twimg.com/profile_images/719728867217448960/eOiVuyaD_normal.jpg"
"x412584","Denny Heck","House","D","Wash.",18," rank-and-file Democrat",0.372288680534,"6.7%","x1068499286","Denny Heck","RepDennyHeck","South Puget Sound, WA","Proudly representing #WA10 in U.S. Congress. Husband, (gran)dad, @GonzagaBulldogs fan & #12thMan.  Serves on House Intel (#FollowtheFacts) & @FSCDems.",3335,20027,2929,1424,TRUE,"2013-01-07 14:55:36","http://facebook.com/CongressmanDennyHeck","http://pbs.twimg.com/profile_images/968856578840461312/PIaFcju-_normal.jpg"
"x412557","Ann McLane Kuster","House","D","N.H.",18," rank-and-file Democrat",0.372707244765,"8.4%","x1058717720","Ann McLane Kuster","RepAnnieKuster","NH's 2nd District","Honored to serve the people of New Hampshire’s Second District in Congress.",3384,18050,2513,368,TRUE,"2013-01-03 20:29:22","http://kuster.house.gov/","http://pbs.twimg.com/profile_images/859420869008994304/SGpr9ua7_normal.jpg"
"x412652","Brendan Boyle","House","D","Pa.",19," rank-and-file Democrat",0.377514177841,"5.9%","x4304448314","Rep. Brendan Boyle","CongBoyle","","Official Leg. account of Rep. Brendan Boyle. Co-Chair @BlueCollarDems, Proud Father, Loyal Philly sports fan and Fighter for the PA-13 Congressional District",2346,5475,1789,171,TRUE,"2015-11-20 20:17:53","http://boyle.house.gov","http://pbs.twimg.com/profile_images/913069840092590080/4Sicdsw2_normal.jpg"
"x412652","Brendan Boyle","House","D","Pa.",19," rank-and-file Democrat",0.377514177841,"5.9%","x231108733","US Rep Brendan Boyle","RepBrendanBoyle","Philadelphia and Washington","Congressman from Pennsylvania. Proudly representing Philadelphia and Montco. Notre Dame & Harvard alum. Husband, dad and eternally hopeful Philly sports fan.",5798,13843,1351,3938,TRUE,"2010-12-27 16:31:09","http://www.VoteBoyle.com","http://pbs.twimg.com/profile_images/967160168197775360/5VB39v5E_normal.jpg"
"x400189","Steny H. Hoyer","House","D","Md.",19," rank-and-file Democrat",0.377542204029,"4.7%","x22012091","Steny Hoyer","WhipHoyer","Washington, DC","The Democratic Whip of the U.S. House of Representatives, representing Maryland's 5th Congressional District.",14781,103074,4043,79,TRUE,"2009-02-26 14:13:01","http://DemocraticWhip.gov","http://pbs.twimg.com/profile_images/742490369347203072/WLvGn-ia_normal.jpg"
"x412192","Ed Perlmutter","House","D","Colo.",19," rank-and-file Democrat",0.378180483635,"6.9%","x20552026","Rep. Ed Perlmutter","RepPerlmutter","Colorado","Member of Congress, proudly representing the 7th District of Colorado https://t.co/wLRJaGd9rX",3864,28178,4398,1014,TRUE,"2009-02-10 22:17:52","http://perlmutter.house.gov","http://pbs.twimg.com/profile_images/710960133082222592/QyTF8AS3_normal.jpg"
"x408211","Rick Nolan","House","D","Minn.",19," rank-and-file Democrat",0.380123591202,"6.8%","x1055685948","US Rep. Rick Nolan","USRepRickNolan","","Official Twitter account for U.S Congressman Rick Nolan. Proudly serving the people of Minnesota's 8th Congressional District. Working to #RestoreDemocracy.",2667,11465,1119,322,TRUE,"2013-01-02 17:51:28","http://nolan.house.gov","http://pbs.twimg.com/profile_images/819931837925560321/EWsfE5u2_normal.jpg"
"x400047","Robert A. Brady","House","D","Pa.",19," rank-and-file Democrat",0.381931839135,"5.8%","x148453195","Bob Brady","RepBrady","Philly - Delco - DC","Proudly representing Pennsylvania's 1st District in House of Representatives. Born & Raised in Philadelphia. Fighting for Equality and Democracy.",721,12400,716,52,TRUE,"2010-05-26 18:53:52","http://www.brady.house.gov","http://pbs.twimg.com/profile_images/933274859/New_Image_normal.JPG"
"x400114","Mike Doyle","House","D","Pa.",19," rank-and-file Democrat",0.382260467235,"5.6%","x39249305","Mike Doyle","USRepMikeDoyle","Pittsburgh, PA","U.S. Member of Congress representing PA's 14th District",1074,16377,61,5,TRUE,"2009-05-11 13:22:08","http://doyle.house.gov/","http://pbs.twimg.com/profile_images/747895226237222912/uxrSeuOA_normal.jpg"
"x412686","Salud Carbajal","House","D","Calif.",19," moderate Democratic follower",0.383564302146,"7.9%","x3237898542","Salud Carbajal","carbajalsalud","Santa Barbara, CA","Husband, Father, Veteran, & UCSB alum. Running for Congress to fight for the Central Coast's middle class.",320,1367,742,334,TRUE,"2015-06-06 14:16:17","http://www.saludcarbajal.com","http://pbs.twimg.com/profile_images/607190032458203136/ns2A6Eim_normal.jpg"
"x412686","Salud Carbajal","House","D","Calif.",19," moderate Democratic follower",0.383564302146,"7.9%","x816157667882373120","Rep. Salud Carbajal","RepCarbajal","","Father, husband, & veteran proudly representing California’s 24th District. Working to protect the environment, improve our economy, and support our veterans.",771,5437,600,103,TRUE,"2017-01-03 05:42:06","https://carbajal.house.gov/","http://pbs.twimg.com/profile_images/883367434878681090/7CseTqX5_normal.jpg"
"x400233","John B. Larson","House","D","Conn.",19," moderate Democratic leader",0.384662069089,"5.7%","x50452197","Rep. John Larson","RepJohnLarson","Hartford, CT","Member of Congress representing the First  District of Connecticut.",2729,22261,465,37,TRUE,"2009-06-24 21:47:31","http://larson.house.gov","http://pbs.twimg.com/profile_images/900152406318751745/8D0JLI4-_normal.jpg"
"x412396","Terri Sewell","House","D","Ala.",19," moderate Democratic leader",0.389572619172,"6.6%","x381152398","Rep. Terri A. Sewell","RepTerriSewell","Washington, DC","Proud to represent the 7th Congressional District of Alabama
https://t.co/xfWvIZSjrk",4388,29324,3457,346,TRUE,"2011-09-27 20:47:50","http://sewell.house.gov","http://pbs.twimg.com/profile_images/942815580574420993/CnDJwON__normal.jpg"
"x412193","Joe Courtney","House","D","Conn.",19," moderate Democratic leader",0.389950147958,"6.3%","x85396297","Rep. Joe Courtney","RepJoeCourtney","Vernon, CT","U.S. Congressman proudly fighting for the residents of Connecticut’s 2nd Congressional District. https://t.co/qNiLbsYBdJ, Instagram: repjoecourtney",5287,21935,1957,94,TRUE,"2009-10-26 19:45:09","http://courtney.house.gov","http://pbs.twimg.com/profile_images/1417794144/New_Boston_Beef--North_Groves___35__normal.jpg"
"x400402","Bennie Thompson","House","D","Miss.",20," moderate Democratic follower",0.391274660926,"6.1%","x82453460","Bennie G. Thompson","BennieGThompson","Bolton, Mississippi","Husband. Father. Grandfather. Avid hunter. Proudly serving #MS02 in Congress. | Ranking member of @HomelandDems. | Follow my Instagram: @benniegthompson.",1312,8646,427,150,TRUE,"2009-10-14 20:47:03","http://benniethompson.house.gov","http://pbs.twimg.com/profile_images/926170173681397760/HoiQi_7U_normal.jpg"
"x412689","Lisa Blunt Rochester","House","D","Del.",20," moderate Democratic follower",0.392266103833,"4.5%","x817050219007328258","Rep. Blunt Rochester","RepBRochester","Delaware, USA - Washington, DC","Official Twitter page for U.S. Representative Lisa Blunt Rochester (D-DE). Tweets from Rep. Blunt Rochester signed -LBR.",364,4722,303,181,TRUE,"2017-01-05 16:48:47","http://bluntrochester.house.gov/","http://pbs.twimg.com/profile_images/912673706601672705/Ttjyw2Uv_normal.jpg"
"x400314","Nancy Pelosi","House","D","Calif.",20," moderate Democratic follower",0.392790313421,"5.7%","x2461810448","Nancy Pelosi","TeamPelosi","San Francisco","Democratic Leader Nancy Pelosi’s political team. Tweets from Leader Pelosi signed –NP.",2525,29179,241,139,TRUE,"2014-04-24 15:17:41","http://pelosiforcongress.org","http://pbs.twimg.com/profile_images/747436372974145536/NWEnt5Rp_normal.jpg"
"x400314","Nancy Pelosi","House","D","Calif.",20," moderate Democratic follower",0.392790313421,"5.7%","x15764644","Nancy Pelosi","NancyPelosi","San Francisco","Democratic Leader, focused on strengthening America's middle class and creating jobs; mother, grandmother, dark chocolate connoisseur.",7028,1529245,324,10,TRUE,"2008-08-07 15:35:02","http://www.democraticleader.gov/","http://pbs.twimg.com/profile_images/571313158510223360/wnSl3yXF_normal.jpeg"
"x412519","Raul Ruiz","House","D","Calif.",20," rank-and-file Democrat",0.393420813683,"9.4%","x409522947","Dr. Raul Ruiz","Dr_RaulRuiz","Palm Desert, CA","Dr. Ruiz is an emergency room physician running for US Congress in Riverside County. Tweets by Dr. Ruiz signed -RR.",178,2253,213,1,TRUE,"2011-11-10 21:23:33","http://www.drraulruiz.com","http://pbs.twimg.com/profile_images/616739061265338368/VKWp4XyM_normal.jpg"
"x412519","Raul Ruiz","House","D","Calif.",20," rank-and-file Democrat",0.393420813683,"9.4%","x1089859058","Raul Ruiz","CongressmanRuiz","","Emergency room doctor and public servant. Proudly serving California's 36th Congressional District.",940,17725,3,6,TRUE,"2013-01-14 18:58:43","http://www.ruiz.house.gov","http://pbs.twimg.com/profile_images/3109371960/abcc78e171a1bc5232a05b221ac6d6a3_normal.jpeg"
"x412728","A. Donald McEachin","House","D","Va.",20," moderate Democratic follower",0.394522789986,"5.8%","x816181091673448448","Rep. Donald McEachin","RepMcEachin","","Father, husband & Progressive Democrat in Congress. Proudly representing VA’s Fighting 4th Congressional District. Member of @HASCDemocrats & @NRDems.",1706,4591,1136,263,TRUE,"2017-01-03 07:15:10","http://mceachin.house.gov","http://pbs.twimg.com/profile_images/948252111514546176/9UnTWRH__normal.jpg"
"x412532","Tulsi Gabbard","House","D","Hawaii",20," centrist Democrat",0.394770695384,"8.1%","x26637348","Tulsi Gabbard","TulsiGabbard","Hawai'i","Soldier. Veteran. Surfer. Member of Congress. Doing my best to be of service. (Use of TG's military rank, title, or photo do not imply Army or DoD endorsement.)",7515,179526,3247,2186,TRUE,"2009-03-26 00:14:32","http://tulsigabbard.com","http://pbs.twimg.com/profile_images/924673942979215360/wBP8Iori_normal.jpg"
"x412532","Tulsi Gabbard","House","D","Hawaii",20," centrist Democrat",0.394770695384,"8.1%","x1064206014","Rep. Tulsi Gabbard","TulsiPress","","Aloha - Official account of Rep Tulsi Gabbard (HI-02), managed by staff. (Use of TG's military rank, title, or photo do not imply Army or DoD endorsement.)",3358,95755,1136,329,TRUE,"2013-01-05 22:57:50","http://gabbard.house.gov","http://pbs.twimg.com/profile_images/3599981746/f2ae50b7a68febfe1c960e713e5a0ff4_normal.jpeg"
"x412321","Mark Warner","Senate","D"," Va.",20," centrist Democrat",0.396212258046,"12.4%","x409719505","Mark Warner","MarkWarnerVA","","Campaign updates from Senator Warner and staff. Following/retweeting does not equal endorsement.",1009,10771,588,105,TRUE,"2011-11-11 03:59:32","http://MarkWarnerVA.com","http://pbs.twimg.com/profile_images/3570643090/5335311b259a657bb3e024b0ed8da9cd_normal.jpeg"
"x412321","Mark Warner","Senate","D"," Va.",20," centrist Democrat",0.396212258046,"12.4%","x7429102","Mark Warner","MarkWarner","Virginia","Serving Virginia in the US Senate. Vice Chairman, Intel Committee. Dad, Husband, Budget Wonk. Previous: Serial entrepreneur, business guy, 69th Governor of Va",6831,381540,18218,1073,TRUE,"2007-07-12 14:03:33","http://warner.senate.gov","http://pbs.twimg.com/profile_images/944243549922582528/DyFwGriJ_normal.jpg"
"x412696","Val Demings","House","D","Fla.",20," centrist Democratic follower",0.398368372144,"5.8%","x798973032362606600","Rep. Val Demings","RepValDemings","Washington, DC I Orlando, FL","U.S. Representative Florida's 10th Congressional District. Public Servant. Former Orlando Police Chief. Christian. Wife. Mother. Grandmother. Harley Enthusiast.",1530,6547,295,699,TRUE,"2016-11-16 19:36:29","http://demings.house.gov","http://pbs.twimg.com/profile_images/817507094144450566/ghEvm99j_normal.jpg"
"x412243","Claire McCaskill","Senate","D"," Mo.",20," centrist Democrat",0.398748458017,"15.0%","x16160352","Claire McCaskill","clairecmc","Missouri/ Washington DC","",4750,448597,29,9,TRUE,"2008-09-06 20:20:45","https://twitter.com/clairecmc","http://pbs.twimg.com/profile_images/914188913358655488/UzU3FTWt_normal.jpg"
"x412243","Claire McCaskill","Senate","D"," Mo.",20," centrist Democrat",0.398748458017,"15.0%","x143103639","Team Claire","McCaskill4MO","Missouri","The official Twitter account for McCaskill for Missouri 2018 #MOSen. Join our team and help re-elect Claire! https://t.co/IqCXswXubL",600,2586,667,47,TRUE,"2010-05-12 16:03:53","http://www.ClaireMcCaskill.com","http://pbs.twimg.com/profile_images/928041974870843392/ztGIsy_-_normal.jpg"
"x412243","Claire McCaskill","Senate","D"," Mo.",20," centrist Democrat",0.398748458017,"15.0%","x57065141","McCaskill Office","McCaskillOffice","Missouri","Office of U.S. Senator Claire McCaskill. Staff updates on Claire's work for Missouri.",6000,15344,1553,382,TRUE,"2009-07-15 16:40:06","http://mccaskill.senate.gov","http://pbs.twimg.com/profile_images/926081134571806720/hf-IeDBp_normal.jpg"
"x412707","Anthony Brown","House","D","Md.",20," centrist Democrat",0.400343319549,"5.4%","x1378000346","Anthony G. Brown","AnthonyBrownMD4","Mitchellville, MD","Congressman for Maryland's 4th Congressional District, former Army Aviator, father and husband",1934,6518,373,259,TRUE,"2013-04-24 21:06:33","http://www.anthonybrown.com","http://pbs.twimg.com/profile_images/801128012573970433/2MGZIRal_normal.jpg"
"x412707","Anthony Brown","House","D","Md.",20," centrist Democrat",0.400343319549,"5.4%","x823552974253342721","Anthony G. Brown","RepAnthonyBrown","Washington, DC","Congressman proudly representing Maryland's Fourth District. Member of @HASCDemocrats & @NRDems. Father, husband & retired @USArmyReserve Colonel",1082,8156,167,139,TRUE,"2017-01-23 15:28:24","http://anthonybrown.house.gov","http://pbs.twimg.com/profile_images/827230306969206784/zo0afPGE_normal.jpg"
"x412685","Jimmy Panetta","House","D","Calif.",21," centrist Democratic follower",0.401487795485,"6.4%","x796736612554117120","Rep. Jimmy Panetta","RepJimmyPanetta","","I'm honored to serve as the Congressman for California's Central Coast (CA-20) in the U.S. House of Representatives.",1033,5331,412,449,TRUE,"2016-11-10 15:29:45","http://www.panetta.house.gov","http://pbs.twimg.com/profile_images/827208718618132481/Z6uQa-l__normal.jpg"
"x412545","Angus King ","Senate","ID"," Maine",21," centrist Independent",0.401879827355,"14.4%","x1068481578","Senator Angus King","SenAngusKing","","News from the office of Independent U.S. Senator Angus King of Maine. Operated by the Press Team. Following/retweeting does not equal an endorsement.",3270,184106,546,120,TRUE,"2013-01-07 14:52:27","http://king.senate.gov","http://pbs.twimg.com/profile_images/378800000406004520/c5e846a94969202654cf1ac5fafc3659_normal.jpeg"
"x400371","Brad Sherman","House","D","Calif.",21," centrist Democrat",0.402053228839,"8.0%","x30216513","Rep. Brad Sherman","BradSherman","Sherman Oaks, CA","Proudly serving California's San Fernando Valley in the U.S. Congress. Admission: Some tweets are prepared by my staff on my behalf. RTs are not an endorsement.",1403,36877,590,2,TRUE,"2009-04-10 13:38:03","http://BradSherman.house.gov","http://pbs.twimg.com/profile_images/938782994591916032/BQlooFe5_normal.jpg"
